policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
305018,FL,BROWARD COUNTY,0,12006.8,0,0,12006.8,9260.31,0,0,0,0,26.166335,-80.28928,Residential,Wood,3
331708,FL,BROWARD COUNTY,0,5633.31,0,0,5633.31,3515.19,0,0,0,0,26.169293,-80.293737,Residential,Wood,1
335016,FL,BROWARD COUNTY,0,13853,0,0,13853,20723.81,0,0,0,0,26.169293,-80.293737,Residential,Wood,1
779158,FL,BROWARD COUNTY,0,908702.36,0,0,908702.36,1329876.97,0,0,0,0,26.168615,-80.279175,Residential,Masonry,1
239906,FL,BROWARD COUNTY,0,137775.98,0,0,137775.98,220720.13,0,0,0,0,26.168615,-80.279175,Residential,Wood,1
196152,FL,BROWARD COUNTY,0,2955.52,0,0,2955.52,3582.23,0,0,0,0,26.168615,-80.279175,Residential,Wood,1
970520,FL,BROWARD COUNTY,0,25676.08,0,0,25676.08,33978.83,0,0,0,0,26.168615,-80.279175,Residential,Wood,1
257835,FL,BROWARD COUNTY,0,25676.08,0,0,25676.08,18530.81,0,0,0,0,26.168615,-80.279175,Residential,Wood,1
566986,FL,BROWARD COUNTY,0,60311.52,0,0,60311.52,53903.6,0,0,0,0,26.168615,-80.279175,Residential,Wood,1
763562,FL,BROWARD COUNTY,0,1113969.8,0,0,1113969.8,1037590.9,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
979397,FL,BROWARD COUNTY,0,7758.23,0,0,7758.23,9823.17,0,0,0,0,26.173601,-80.261208,Residential,Wood,1
338521,FL,BROWARD COUNTY,0,683310.03,0,0,683310.03,590551.35,0,0,0,0,26.173601,-80.261208,Residential,Masonry,1
161799,FL,BROWARD COUNTY,0,13853,0,0,13853,19326.08,0,0,0,0,26.173601,-80.261208,Residential,Wood,1
163373,FL,BROWARD COUNTY,0,3693.3,0,0,3693.3,3380.75,0,0,0,0,26.173601,-80.261208,Residential,Wood,1
893805,FL,BROWARD COUNTY,0,337833.21,0,0,337833.21,313277.78,0,0,0,0,26.173601,-80.261208,Residential,Masonry,1
988651,FL,BROWARD COUNTY,0,25860.8,0,0,25860.8,38729.13,0,0,0,0,26.173601,-80.261208,Residential,Wood,1
779773,FL,BROWARD COUNTY,0,98363.83,0,0,98363.83,132338.55,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
219332,FL,BROWARD COUNTY,0,99656.88,0,0,99656.88,93238.53,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
200027,FL,BROWARD COUNTY,0,10806.57,0,0,10806.57,12366.11,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
723605,FL,BROWARD COUNTY,0,105833.55,0,0,105833.55,119616.19,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
295873,FL,BROWARD COUNTY,0,2216.63,0,0,2216.63,2032.39,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
557888,FL,BROWARD COUNTY,0,3987.33,0,0,3987.33,8078.22,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
637653,FL,BROWARD COUNTY,0,10806.57,0,0,10806.57,12329.99,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
537639,FL,BROWARD COUNTY,0,28077.33,0,0,28077.33,36039.3,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
322221,FL,BROWARD COUNTY,0,99656.88,0,0,99656.88,131092.65,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
306335,FL,BROWARD COUNTY,0,1108.32,0,0,1108.32,1988.9,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
710057,FL,BROWARD COUNTY,0,29093.85,0,0,29093.85,31171.38,0,0,0,0,26.169626,-80.292908,Residential,Wood,1
363666,FL,BROWARD COUNTY,0,15137.03,0,0,15137.03,22537.63,0,0,0,0,26.169626,-80.292908,Residential,Wood,1
536213,FL,BROWARD COUNTY,0,32788.25,0,0,32788.25,33226.82,0,0,0,0,26.169626,-80.292908,Residential,Wood,1
379232,FL,BROWARD COUNTY,0,3987.33,0,0,3987.33,3207.16,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
553988,FL,BROWARD COUNTY,0,6927.35,0,0,6927.35,9957.23,0,0,0,0,26.169626,-80.292908,Residential,Wood,1
283086,FL,BROWARD COUNTY,0,353570.35,0,0,353570.35,363813.61,0,0,0,0,26.169626,-80.292908,Residential,Wood,1
101315,FL,BROWARD COUNTY,0,739600.78,0,0,739600.78,736922.09,0,0,0,0,26.169626,-80.292908,Residential,Masonry,1
929229,FL,BROWARD COUNTY,0,9236,0,0,9236,13523.32,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
593810,FL,BROWARD COUNTY,0,109538.95,0,0,109538.95,163299.9,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
321731,FL,BROWARD COUNTY,0,9236,0,0,9236,10085.71,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
539618,FL,BROWARD COUNTY,0,21232.8,0,0,21232.8,32707.96,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
313685,FL,BROWARD COUNTY,0,13316.25,0,0,13316.25,16230.81,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
879315,FL,BROWARD COUNTY,0,2301.36,0,0,2301.36,2992.9,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
967932,FL,BROWARD COUNTY,0,130571.91,0,0,130571.91,151311.6,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
365589,FL,BROWARD COUNTY,0,10898.38,0,0,10898.38,9981.26,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
759736,FL,BROWARD COUNTY,0,2123.73,0,0,2123.73,2893.29,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
373832,FL,BROWARD COUNTY,0,53307.67,0,0,53307.67,75300.12,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
123012,FL,BROWARD COUNTY,0,19939.76,0,0,19939.76,31716.72,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
305372,FL,BROWARD COUNTY,0,3156.65,0,0,3156.65,7759.93,0,0,0,0,26.168615,-80.279175,Residential,Wood,1
730223,FL,BROWARD COUNTY,0,12930.3,0,0,12930.3,15056.35,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
265107,FL,BROWARD COUNTY,0,108338.72,0,0,108338.72,167993.35,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
998526,FL,BROWARD COUNTY,0,19395.6,0,0,19395.6,18223.57,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
358761,FL,BROWARD COUNTY,0,327666.21,0,0,327666.21,279183.31,0,0,0,0,26.179081,-80.301939,Residential,Wood,3
122138,FL,BROWARD COUNTY,0,6927.35,0,0,6927.35,6666.15,0,0,0,0,26.179023,-80.297287,Residential,Wood,3
315078,FL,BROWARD COUNTY,0,19939.76,0,0,19939.76,26385.7,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
751762,FL,BROWARD COUNTY,0,110831.99,0,0,110831.99,112037.83,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
965073,FL,BROWARD COUNTY,0,32880.16,0,0,32880.16,39353.23,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
632772,FL,BROWARD COUNTY,0,110831.99,0,0,110831.99,101715.83,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
570276,FL,BROWARD COUNTY,0,110831.99,0,0,110831.99,83788.98,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
300503,FL,BROWARD COUNTY,0,23090,0,0,23090,19888.06,0,0,0,0,26.188166,-80.295189,Residential,Wood,1
733535,FL,BROWARD COUNTY,0,10812.88,0,0,10812.88,8995.23,0,0,0,0,26.192286,-80.292526,Residential,Wood,1
795185,FL,BROWARD COUNTY,0,1351.61,0,0,1351.61,1331.68,0,0,0,0,26.192286,-80.292526,Residential,Wood,1
239790,FL,BROWARD COUNTY,0,3156.65,0,0,3156.65,3585.75,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
396390,FL,BROWARD COUNTY,0,23660.57,0,0,23660.57,22630.66,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
336630,FL,BROWARD COUNTY,0,6639.92,0,0,6639.92,6683.39,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
821957,FL,BROWARD COUNTY,0,5726.32,0,0,5726.32,5779.99,0,0,0,0,26.187973,-80.287352,Residential,Wood,1
633282,FL,BROWARD COUNTY,0,15516.38,0,0,15516.38,20829.93,0,0,0,0,26.17778,-80.25799,Residential,Wood,1
727377,FL,BROWARD COUNTY,0,3156.65,0,0,3156.65,3357.5,0,0,0,0,26.17778,-80.25799,Residential,Wood,1
559863,FL,BROWARD COUNTY,0,9236,0,0,9236,11338.31,0,0,0,0,26.17778,-80.25799,Residential,Wood,1
907231,FL,BROWARD COUNTY,0,235336.9,0,0,235336.9,231939.36,0,0,0,0,26.188166,-80.295258,Residential,Wood,1
873322,FL,BROWARD COUNTY,0,628317.37,0,0,628317.37,860587.33,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
788056,FL,BROWARD COUNTY,0,531229.53,0,0,531229.53,693617.78,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
718368,FL,BROWARD COUNTY,0,15701.2,0,0,15701.2,23059.99,0,0,0,0,26.178669,-80.263663,Residential,Wood,1
252027,FL,BROWARD COUNTY,0,670533.53,0,0,670533.53,1013139.33,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
569708,FL,BROWARD COUNTY,0,3301831.18,0,0,3301831.18,3600987.63,0,0,0,0,26.178669,-80.263663,Commercial,Reinforced Masonry,1
325911,FL,BROWARD COUNTY,0,9720000,0,0,9720000,12320000,0,0,0,0,26.178669,-80.263663,Commercial,Reinforced Concrete,1
877808,FL,BROWARD COUNTY,0,2216917.3,0,0,2216917.3,1929793.25,0,0,0,0,26.178669,-80.263663,Commercial,Reinforced Masonry,1
551023,FL,BROWARD COUNTY,0,900509.91,0,0,900509.91,1125565.33,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
335035,FL,BROWARD COUNTY,0,1131309.88,0,0,1131309.88,1093373.31,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
818321,FL,BROWARD COUNTY,0,1131309.88,0,0,1131309.88,795381.15,0,0,0,0,26.178669,-80.263663,Residential,Masonry,1
129266,FL,BROWARD COUNTY,0,39873.39,0,0,39873.39,37321.57,0,0,0,0,26.178669,-80.263663,Residential,Wood,1
933860,FL,BROWARD COUNTY,0,189107.31,0,0,189107.31,132823.29,0,0,0,0,26.178669,-80.263663,Residential,Wood,1
692789,FL,BROWARD COUNTY,0,2833687.7,0,0,2833687.7,3630392.85,0,0,0,0,26.178669,-80.263663,Commercial,Reinforced Masonry,1
338196,FL,BROWARD COUNTY,0,32380000,0,0,32380000,69380000,0,0,0,0,26.1798,-80.2731,Commercial,Steel Frame,3
326878,FL,BROWARD COUNTY,0,8889639.07,0,0,8889639.07,9350000,0,0,0,0,26.1798,-80.2731,Commercial,Reinforced Masonry,3
683032,FL,BROWARD COUNTY,0,23660.57,0,0,23660.57,33623.33,0,0,0,0,26.179308,-80.287253,Residential,Wood,1
309118,FL,BROWARD COUNTY,0,92359.99,0,0,92359.99,135977.55,0,0,0,0,26.179308,-80.287253,Residential,Wood,1
538392,FL,BROWARD COUNTY,0,1837.2,0,0,1837.2,1351.23,0,0,0,0,26.179308,-80.287253,Residential,Wood,1
919369,FL,BROWARD COUNTY,0,8238.98,0,0,8238.98,7899.22,0,0,0,0,26.193867,-80.258392,Residential,Wood,1
897123,FL,BROWARD COUNTY,0,36900000,0,0,36900000,53350000,0,0,0,0,26.176507,-80.283177,Commercial,Steel Frame,1
220890,FL,BROWARD COUNTY,3333383.7,3333383.7,3333383.7,3333383.7,3333383.7,3507123.86,0,0,0,0,26.167609,-80.261936,Commercial,Reinforced Masonry,1
102039,FL,BROWARD COUNTY,0,3133895.52,0,0,3133895.52,3292793.32,0,0,0,0,26.170097,-80.285833,Commercial,Reinforced Masonry,1
876371,FL,BROWARD COUNTY,1009300.5,1009300.5,1009300.5,1009300.5,1009300.5,895138.52,0,0,0,0,26.169811,-80.283332,Residential,Masonry,1
875069,FL,BROWARD COUNTY,215910,215910,215910,215910,215910,228969.96,0,0,0,0,26.189939,-80.289589,Residential,Wood,1
381302,FL,BROWARD COUNTY,3513035.6,3513035.6,3513035.6,3513035.6,3513035.6,5393303.95,0,0,0,0,26.19333,-80.25882,Commercial,Reinforced Masonry,1
582609,FL,BROWARD COUNTY,13230000,13230000,13230000,13230000,13230000,15570000,0,0,0,0,26.189028,-80.26799,Commercial,Reinforced Concrete,1
368988,FL,BROWARD COUNTY,0,386000,0,386000,386000,577761.66,0,9720,0,0,26.190133,-80.289337,Residential,Masonry,1
523100,FL,BROWARD COUNTY,0,0,0,2160000,2160000,2868310.88,0,0,0,0,26.16556,-80.29335,Commercial,Reinforced Masonry,3
823613,FL,BROWARD COUNTY,6567775.2,6567775.2,6567775.2,6567775.2,6567775.2,9720000,0,0,0,0,26.1198,-80.1369,Commercial,Reinforced Masonry,1
985870,FL,PALM BEACH COUNTY,0,9350000,0,0,9350000,13230000,0,0,0,0,26.693938,-80.070671,Commercial,Reinforced Concrete,1
583816,FL,PALM BEACH COUNTY,0,3577168.71,0,0,3577168.71,7378638.56,0,0,0,0,26.6961,-80.075729,Commercial,Reinforced Masonry,3
351513,FL,PALM BEACH COUNTY,0,20520000,0,0,20520000,23030000,0,0,0,0,26.69315,-80.07231,Commercial,Reinforced Concrete,1
335010,FL,PALM BEACH COUNTY,0,29880000,0,0,29880000,38330000,0,0,0,0,26.726599,-80.079521,Commercial,Reinforced Concrete,1
688723,FL,PALM BEACH COUNTY,0,2375000,0,2375000,2375000,2386098,0,123750,0,0,26.726105,-80.053123,Commercial,Reinforced Masonry,1
996307,FL,PALM BEACH COUNTY,0,126000,0,126000,126000,136295.36,0,6300,0,0,26.726105,-80.053123,Residential,Wood,1
138295,FL,PALM BEACH COUNTY,8335705.3,8335705.3,8335705.3,8335705.3,8335705.3,8915792.19,0,0,0,0,26.7066,-80.03939,Commercial,Reinforced Masonry,1
192006,FL,PALM BEACH COUNTY,0,11700000,0,0,11700000,11790000,0,0,0,0,26.705033,-80.039515,Commercial,Reinforced Concrete,1
902233,FL,PALM BEACH COUNTY,0,30310000,0,0,30310000,55080000,0,0,0,0,26.703691,-80.052277,Commercial,Steel Frame,1
665113,FL,PALM BEACH COUNTY,0,28530000,0,0,28530000,32130000,0,0,0,0,26.70323,-80.05336,Commercial,Reinforced Concrete,1
231233,FL,PALM BEACH COUNTY,0,8207632.59,0,0,8207632.59,8070163.58,0,0,0,0,26.70108,-80.05136,Commercial,Reinforced Masonry,1
885108,FL,PALM BEACH COUNTY,0,11610000,0,0,11610000,12690000,0,0,0,0,26.703655,-80.05381,Commercial,Reinforced Concrete,1
788938,FL,PALM BEACH COUNTY,0,8533823.85,0,0,8533823.85,8223703.35,0,0,0,0,26.703775,-80.05303,Commercial,Reinforced Masonry,1
313637,FL,PALM BEACH COUNTY,0,3712169.65,0,0,3712169.65,3588231.68,0,0,0,0,26.7121,-80.063,Commercial,Reinforced Masonry,3
153732,FL,PALM BEACH COUNTY,0,3765326.22,0,0,3765326.22,3517228.88,0,0,0,0,26.705283,-80.052093,Commercial,Reinforced Masonry,1
826953,FL,PALM BEACH COUNTY,0,1178388.38,0,0,1178388.38,1613273.23,0,0,0,0,26.70532,-80.050636,Residential,Masonry,1
382733,FL,PALM BEACH COUNTY,0,3531352.7,0,0,3531352.7,6503678.68,0,0,0,0,26.705033,-80.039515,Commercial,Reinforced Masonry,1
326529,FL,PALM BEACH COUNTY,0,683952.23,0,0,683952.23,1039197.02,0,0,0,0,26.723713,-80.051628,Residential,Masonry,1
383031,FL,PALM BEACH COUNTY,0,1176786.79,0,0,1176786.79,1556312.32,0,0,0,0,26.702622,-80.062877,Residential,Masonry,1
605229,FL,PALM BEACH COUNTY,0,1150615.72,0,0,1150615.72,1160718.12,0,0,0,0,26.701326,-80.053055,Residential,Masonry,1
771852,FL,PALM BEACH COUNTY,0,92070,0,0,92070,107181.08,0,3603.5,0,0,26.705033,-80.039515,Residential,Wood,1
391266,FL,PALM BEACH COUNTY,0,76702.5,0,0,76702.5,71683.09,0,0,0,0,26.705033,-80.039515,Residential,Wood,1
750217,FL,PALM BEACH COUNTY,0,39860,0,0,39860,59309.67,0,2393,0,0,26.705033,-80.039515,Residential,Wood,1
891533,FL,PALM BEACH COUNTY,0,35000,0,0,35000,53288,0,2250,0,0,26.705033,-80.039515,Residential,Wood,1
721393,FL,PALM BEACH COUNTY,0,23760,0,0,23760,30072.32,0,1188,0,0,26.705033,-80.039515,Residential,Wood,1
503803,FL,PALM BEACH COUNTY,0,17360,0,0,17360,22985.81,0,873,0,0,26.705033,-80.039515,Residential,Wood,1
629867,FL,PALM BEACH COUNTY,0,17288.1,0,0,17288.1,13122.53,0,0,0,0,26.705033,-80.039515,Residential,Wood,1
683056,FL,PALM BEACH COUNTY,0,13770,0,0,13770,16201.78,0,688.5,0,0,26.705033,-80.039515,Residential,Wood,1
268232,FL,PALM BEACH COUNTY,0,3275,0,0,3275,5972.31,0,0,0,0,26.705033,-80.039515,Residential,Wood,1
700093,FL,PALM BEACH COUNTY,0,2330,0,0,2330,3085.33,0,121.5,0,0,26.705033,-80.039515,Residential,Wood,1
830387,FL,PALM BEACH COUNTY,0,1890,0,0,1890,2125.31,0,93.5,0,0,26.705033,-80.039515,Residential,Wood,1
578901,FL,PALM BEACH COUNTY,0,1890,0,0,1890,3108.01,0,93.5,0,0,26.705033,-80.039515,Residential,Wood,1
399802,FL,PALM BEACH COUNTY,0,360,0,0,360,350.86,0,18,0,0,26.705033,-80.039515,Residential,Wood,1
158533,FL,PALM BEACH COUNTY,631700,631700,631700,631700,631700,893012.59,0,0,0,0,26.72197,-80.07199,Residential,Masonry,1
893733,FL,PALM BEACH COUNTY,132650,132650,132650,132650,132650,173571.5,0,0,0,0,26.7165,-80.07558,Residential,Wood,1
993318,FL,PALM BEACH COUNTY,5833660.3,5833660.3,5833660.3,5833660.3,5833660.3,7593756.72,0,0,0,0,26.695751,-80.071167,Commercial,Reinforced Masonry,1
393995,FL,PALM BEACH COUNTY,0,3256051.5,0,3256051.5,3256051.5,3155211.59,0,0,0,0,26.727367,-80.063201,Commercial,Reinforced Masonry,3
202339,FL,PALM BEACH COUNTY,0,829966.5,0,829966.5,829966.5,1209898.6,0,0,0,0,26.727367,-80.063201,Residential,Masonry,3
136313,FL,PALM BEACH COUNTY,0,20330000,0,20330000,20330000,28080000,0,1016355.6,0,0,26.72356,-80.07263,Commercial,Reinforced Concrete,1
673712,FL,PALM BEACH COUNTY,0,2127235.5,0,2127235.5,2127235.5,2523963.92,0,0,0,0,26.723631,-80.059318,Commercial,Reinforced Masonry,1
379168,FL,PALM BEACH COUNTY,0,1113236,0,1113236,1113236,1152332.01,0,55711.8,0,0,26.723631,-80.059318,Residential,Masonry,1
529002,FL,PALM BEACH COUNTY,0,388592,0,388592,388592,336003.39,0,23329.6,0,0,26.723631,-80.059318,Residential,Masonry,1
772365,FL,PALM BEACH COUNTY,0,3525267.5,0,3525267.5,3525267.5,7361623.71,0,0,0,0,26.723631,-80.059318,Commercial,Reinforced Masonry,1
735819,FL,PALM BEACH COUNTY,0,2307509,0,2307509,2307509,1902895.11,0,0,0,0,26.723631,-80.059318,Commercial,Reinforced Masonry,1
117309,FL,PALM BEACH COUNTY,0,116630,0,116630,116630,113970.18,0,5832,0,0,26.723631,-80.059318,Residential,Wood,1
865305,FL,PALM BEACH COUNTY,0,116630,0,116630,116630,130053.78,0,5832,0,0,26.723631,-80.059318,Residential,Wood,1
233531,FL,PALM BEACH COUNTY,0,3379090.5,0,3379090.5,3379090.5,3332880.15,0,0,0,0,26.709532,-80.058759,Commercial,Reinforced Masonry,3
323523,FL,PALM BEACH COUNTY,0,103976,0,103976,103976,139508.69,0,5238.8,0,0,26.709532,-80.058759,Residential,Wood,3
110566,FL,PALM BEACH COUNTY,67950000,67950000,67950000,67950000,67950000,102600000,0,0,0,0,26.706376,-80.055738,Commercial,Steel Frame,1
568355,FL,PALM BEACH COUNTY,692820,692820,692820,692820,692820,737883.38,0,0,0,0,26.70732,-80.0566,Residential,Masonry,1
637791,FL,PALM BEACH COUNTY,0,3830595.1,0,3830595.1,3830595.1,6987118.27,0,0,0,0,26.71639,-80.0515,Commercial,Reinforced Masonry,1
368151,FL,PALM BEACH COUNTY,0,20610000,0,0,20610000,20070000,0,0,0,0,26.725008,-80.079185,Commercial,Reinforced Concrete,1
339993,FL,PALM BEACH COUNTY,95580,95580,95580,95580,95580,128298.95,0,3779,0,0,26.70925,-80.05129,Residential,Wood,1
902817,FL,PALM BEACH COUNTY,25200,25200,25200,25200,25200,33165.62,0,1260,0,0,26.72529,-80.0516,Residential,Wood,1
662535,FL,PALM BEACH COUNTY,132326.1,132326.1,0,0,132326.1,121139.78,0,0,0,0,26.711288,-80.05072,Residential,Wood,1
793307,FL,PALM BEACH COUNTY,172953,172953,0,0,172953,232826.01,0,0,0,0,26.71526,-80.03993,Residential,Wood,3
212201,FL,PALM BEACH COUNTY,0,8356390.85,0,0,8356390.85,10800000,0,0,0,0,26.71303,-80.06321,Commercial,Reinforced Masonry,1
572770,FL,PALM BEACH COUNTY,0,33390000,0,0,33390000,33560000,0,0,0,0,26.71303,-80.06321,Commercial,Reinforced Concrete,1
329739,FL,PALM BEACH COUNTY,0,21150000,0,0,21150000,25200000,0,0,0,0,26.7222,-80.08535,Commercial,Reinforced Concrete,1
525788,FL,PALM BEACH COUNTY,233000,233000,233000,233000,233000,209628.9,0,0,0,0,26.725036,-80.080399,Residential,Wood,1
882833,FL,PALM BEACH COUNTY,13050000,13050000,0,0,13050000,20330000,0,0,0,0,26.710993,-80.076828,Commercial,Reinforced Concrete,3
735260,FL,PALM BEACH COUNTY,1039383.8,1039383.8,1039383.8,1039383.8,1039383.8,833283.82,0,0,0,0,26.72335,-80.08061,Residential,Masonry,3
622169,FL,PALM BEACH COUNTY,18720000,18720000,0,0,18720000,19330000,0,0,0,0,26.718335,-80.085531,Commercial,Reinforced Concrete,1
198385,FL,PALM BEACH COUNTY,2283203.6,2283203.6,0,0,2283203.6,1862583.52,0,0,0,0,26.71787,-80.08633,Commercial,Reinforced Masonry,1
659386,FL,PALM BEACH COUNTY,0,11330000,0,0,11330000,13850000,0,0,0,0,26.71039,-80.06327,Commercial,Reinforced Concrete,1
615692,FL,PALM BEACH COUNTY,0,3363381.22,0,0,3363381.22,3351770.85,0,0,0,0,26.71728,-80.05135,Commercial,Reinforced Masonry,1
278537,FL,PALM BEACH COUNTY,0,1038172.83,0,0,1038172.83,1083103.21,0,0,0,0,26.69315,-80.07231,Residential,Masonry,1
326078,FL,PALM BEACH COUNTY,0,733755.37,0,0,733755.37,823503.53,0,0,0,0,26.69617,-80.05333,Residential,Masonry,1
938666,FL,PALM BEACH COUNTY,36000,36000,36000,36000,36000,32768,0,0,0,0,26.723861,-80.082123,Residential,Wood,1
238393,FL,PALM BEACH COUNTY,0,1389535.12,0,0,1389535.12,2376107.86,0,0,0,0,26.727272,-80.05673,Residential,Masonry,3
876333,FL,PALM BEACH COUNTY,0,1371795.38,0,0,1371795.38,2389392.01,0,0,0,0,26.727272,-80.05673,Residential,Masonry,3
317793,FL,PALM BEACH COUNTY,0,623229.39,0,0,623229.39,537952.91,0,0,0,0,26.727272,-80.05673,Residential,Masonry,3
329115,FL,PALM BEACH COUNTY,0,382291.33,0,0,382291.33,352951,0,0,0,0,26.750805,-80.09288,Residential,Masonry,3
853527,FL,PALM BEACH COUNTY,0,382291.33,0,0,382291.33,565902.03,0,0,0,0,26.712155,-80.050025,Residential,Masonry,3
673525,FL,PALM BEACH COUNTY,0,382291.33,0,0,382291.33,315966.07,0,0,0,0,26.7121,-80.063,Residential,Masonry,3
316285,FL,PALM BEACH COUNTY,0,390013.19,0,0,390013.19,332931.07,0,0,0,0,26.73627,-80.05382,Residential,Masonry,3
293753,FL,PALM BEACH COUNTY,519738.2,519738.2,519738.2,519738.2,519738.2,730953.03,0,0,0,0,26.706381,-80.055878,Residential,Masonry,1
161203,FL,PALM BEACH COUNTY,0,1065873.52,0,0,1065873.52,1371303.28,0,0,0,0,26.7121,-80.063,Residential,Masonry,3
988765,FL,PALM BEACH COUNTY,0,171392.03,0,0,171392.03,231826.01,0,0,0,0,26.7121,-80.063,Residential,Wood,3
713771,FL,PALM BEACH COUNTY,0,98233.1,0,0,98233.1,116822.07,0,0,0,0,26.810335,-80.273903,Residential,Wood,3
303371,FL,PALM BEACH COUNTY,0,98233.1,0,0,98233.1,73319.91,0,0,0,0,26.793561,-80.313285,Residential,Wood,3
568279,FL,PALM BEACH COUNTY,0,98233.1,0,0,98233.1,125233.51,0,0,0,0,26.738867,-80.329513,Residential,Wood,3
931977,FL,PALM BEACH COUNTY,0,303327.67,0,0,303327.67,315330.33,0,0,0,0,26.710725,-80.11333,Residential,Wood,3
329038,FL,PALM BEACH COUNTY,0,350338.25,0,0,350338.25,333158.31,0,0,0,0,26.710725,-80.11333,Residential,Wood,3
171566,FL,PALM BEACH COUNTY,0,333777.33,0,0,333777.33,369993.7,0,0,0,0,26.710725,-80.11333,Residential,Wood,3
606269,FL,PALM BEACH COUNTY,0,26630000,0,0,26630000,27360000,0,0,0,0,26.721615,-80.087227,Commercial,Reinforced Concrete,3
813620,FL,PALM BEACH COUNTY,0,180000,0,180000,180000,255901.68,0,1800,0,0,26.70932,-80.06375,Residential,Wood,1
731093,FL,PALM BEACH COUNTY,0,225000,0,225000,225000,302693.98,0,2250,0,0,26.70932,-80.06375,Residential,Wood,1
863272,FL,PALM BEACH COUNTY,0,0,0,180000,180000,202113.33,0,0,0,0,26.69217,-80.05301,Residential,Wood,1
176292,FL,PALM BEACH COUNTY,0,0,0,36000,36000,62337.6,0,0,0,0,26.721886,-80.061768,Residential,Wood,1
301737,FL,PALM BEACH COUNTY,0,0,0,675000,675000,623356,0,0,0,0,26.71303,-80.05256,Residential,Masonry,1
653263,FL,PALM BEACH COUNTY,0,6030000,0,0,6030000,8357075,0,180900,0,0,26.80813,-80.080219,Commercial,Reinforced Masonry,1
996300,FL,PALM BEACH COUNTY,207000,207000,207000,207000,207000,261928.39,0,10350,0,0,26.802197,-80.097366,Residential,Wood,1
331027,FL,PALM BEACH COUNTY,1885950,1885950,1885950,1885950,1885950,1509333.63,0,93297.5,0,0,26.802197,-80.097366,Commercial,Reinforced Masonry,1
528329,FL,PALM BEACH COUNTY,0,5586376.5,0,5586376.5,5586376.5,7136835.81,0,0,0,0,26.81363,-80.08593,Commercial,Reinforced Masonry,1
275338,FL,PALM BEACH COUNTY,0,3021178.5,0,3021178.5,3021178.5,3510126.03,0,0,0,0,26.81363,-80.08593,Commercial,Reinforced Masonry,1
190295,FL,PALM BEACH COUNTY,0,116630,0,116630,116630,152838.56,0,5832,0,0,26.81363,-80.08593,Residential,Wood,1
236538,FL,PALM BEACH COUNTY,0,116630,0,116630,116630,96510.73,0,5832,0,0,26.81363,-80.08593,Residential,Wood,1
317386,FL,PALM BEACH COUNTY,0,116630,0,116630,116630,198123.7,0,5832,0,0,26.81363,-80.08593,Residential,Wood,1
631023,FL,PALM BEACH COUNTY,0,116630,0,116630,116630,135835.93,0,5832,0,0,26.81363,-80.08593,Residential,Wood,1
833339,FL,PALM BEACH COUNTY,0,937602,0,937602,937602,927663.32,0,36880.1,0,0,26.79607,-80.05905,Residential,Masonry,1
